claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
417063168,41,F,0,87,59409.6,1,1,Own,20117,2/24/2023,Friday,Local,0,0,39,Phone,0,7,Medium,15040.60142,silver,14428.25983,1194.125641,1000,1726.91,8.65187763,4,N
417104640,61,F,0,63,65777.6,1,0,Rent,50021,8/26/2023,Saturday,Local,1,0,97,Phone,1,2,Compact,25919.3527,blue,7934.241618,2757.426594,500,1232.57,10.45786071,5,N
417125376,63,M,1,83,66291.2,1,1,Own,80003,1/9/2024,Tuesday,Parking Lot,0,0,21,Phone,0,3,Medium,48248.53176,black,23779.78582,6472.444633,500,1078.65,8.701297921,3,N
417187584,45,M,1,69,60883.2,1,0,Own,50047,5/11/2024,Saturday,Local,0,0,35,Phone,0,1,Medium,30394.4727,black,26357.38044,4303.251319,500,1518.54,9.754729829,4,N
417312000,32,F,1,68,55443.2,1,1,Own,15010,5/3/2023,Wednesday,Highway,0,1,96,Phone,1,4,Compact,29276.68171,red,19273.97651,6357.857312,2000,1246.68,9.122219441,2,Y
417353472,28,M,1,69,68334.4,1,1,Rent,15012,9/23/2024,Monday,Parking Lot,0,0,100,Phone,1,7,Compact,19302.74764,other,11166.12345,3819.563055,1000,1622.67,9.507321214,1,N
417830400,30,F,1,85,54417.6,1,1,Own,85077,9/22/2024,Sunday,Local,2,0,29,Phone,1,8,Large,35296.67475,other,8722.20998,9543.820059,500,1078.65,9.115921387,8,N
417851136,55,F,1,83,64118.4,1,0,Own,80040,12/29/2023,Friday,Parking Lot,4,0,65,Phone,1,5,Compact,28860.19676,other,12494.12876,4889.682774,1000,1324.78,9.60371158,5,N
417871872,36,M,1,89,57336,1,1,Rent,20104,5/1/2023,Monday,Highway,0,1,48,Phone,1,10,Medium,17968.21662,silver,14179.2579,5784.345393,500,1518.54,8.109892983,5,N
418099968,50,F,1,70,62577.6,0,1,Rent,20128,2/11/2024,Sunday,Parking Lot,2,0,0,Phone,1,6,Compact,22413.0789,gray,15206.0818,6301.638157,500,1082.36,9.531991694,3,N
418245120,62,M,1,66,66014.4,1,1,Own,20148,12/10/2024,Tuesday,Parking Lot,0,0,74,Phone,0,8,Medium,29250.85526,red,24729.31955,3642.395514,1000,999.43,9.568728057,4,Y
418265856,51,M,0,48,62876.8,0,0,Rent,85054,12/23/2023,Saturday,Highway,0,0,99,Phone,1,4,Compact,25082.35099,red,13665.25976,4460.671277,2000,1155.97,9.157121387,4,N
418846464,40,M,1,70,59003.2,1,0,Own,50047,9/24/2023,Sunday,Parking Lot,0,0,92,Phone,0,3,Compact,23690.38257,white,19384.16819,5062.839236,500,1354.2,9.921684773,4,N
419116032,47,M,1,25,61612.8,1,1,Own,80022,9/13/2024,Friday,Local,1,0,1,Phone,0,5,Large,12900.94334,silver,42479.06726,5251.396892,1000,999.43,9.065165408,3,N
419157504,59,F,1,64,65222.4,1,0,Rent,15032,9/21/2024,Saturday,Local,0,0,71,Phone,0,3,Compact,24696.20858,silver,13931.67395,4598.787478,2000,1155.97,7.642720658,8,N
419323392,49,F,1,72,62252.8,0,1,Rent,85001,4/3/2024,Wednesday,Highway,0,1,34,Phone,0,6,Medium,17771.6116,other,17804.94175,6059.397196,500,1518.54,8.673005015,2,Y
419406336,65,M,1,71,66768,1,1,Rent,15022,1/11/2024,Thursday,Local,4,1,3,Phone,1,6,Medium,22334.01136,gray,5187.711188,4204.503098,2000,1239.06,9.703041791,7,N
419489280,49,F,0,56,62284.8,0,1,Rent,85045,5/18/2024,Saturday,Parking Lot,0,0,49,Phone,0,8,Medium,19200.43241,red,30411.7825,9222.585564,1000,1622.67,9.339394846,2,Y
419530752,33,F,0,89,55942.4,0,0,Rent,50039,12/28/2023,Thursday,Parking Lot,0,0,99,Phone,1,4,Large,51303.8375,blue,10725.95534,2006.909247,500,1082.36,8.478468727,4,Y
420111360,46,M,0,89,61235.2,0,1,Own,15001,5/29/2023,Monday,Local,0,1,52,Phone,0,2,Large,8555.648319,other,12255.84212,3743.768517,2000,1246.68,9.173505186,3,N
420567552,27,F,1,73,52732.8,1,1,Rent,20117,6/23/2024,Sunday,Parking Lot,0,0,92,Phone,0,4,Compact,34389.58775,gray,57798.9309,4188.115566,1000,1726.91,9.445588561,4,N
420774912,49,F,1,91,62267.2,0,0,Rent,15055,9/18/2023,Monday,Local,0,0,96,Phone,0,3,Medium,34822.34923,red,14939.66569,6935.314048,500,1518.54,8.304263409,7,N
421314048,35,F,1,17,56900.8,0,0,Rent,20151,9/29/2024,Sunday,Parking Lot,0,0,13,Phone,1,4,Medium,31164.85404,other,32536.40863,7911.00432,500,1078.65,10.26323805,3,Y
421376256,40,F,0,78,59014.4,1,1,Own,50046,1/12/2024,Friday,Highway,0,0,13,Phone,1,4,Large,27278.91628,white,17057.76031,2258.273181,1000,1324.78,9.997411594,3,N
421542144,38,F,1,78,58180.8,0,1,Rent,15025,5/31/2024,Friday,Local,1,0,2,Phone,1,10,Compact,25393.90342,black,16373.50514,5092.615465,500,1518.54,8.132753683,5,N
421977600,31,F,1,91,54961.6,0,0,Own,20146,1/23/2024,Tuesday,Parking Lot,1,0,72,Phone,0,3,Large,11795.61335,silver,9533.580677,5766.286188,1000,1726.91,9.131431724,1,Y
422019072,43,M,1,72,60172.8,1,0,Own,50031,9/1/2024,Sunday,Local,0,0,12,Phone,1,4,Medium,35861.58711,blue,18885.17612,6557.318242,500,1232.57,6.939680849,4,Y
422081280,31,F,1,55,54918.4,1,0,Rent,85029,9/30/2024,Monday,Highway,0,0,38,Phone,0,2,Compact,30089.04573,other,21331.53484,7361.202774,500,1078.65,8.165886346,1,N
422122752,53,F,0,74,63542.4,0,1,Own,50035,3/8/2023,Wednesday,Local,1,0,66,Phone,1,4,Medium,27391.75251,gray,25401.9653,5000.026777,1000,1324.78,9.170852583,6,Y
422164224,49,M,0,66,62252.8,1,1,Own,80031,11/6/2024,Wednesday,Local,0,1,27,Phone,1,7,Large,29260.8747,other,26336.79872,2293.181083,2000,1239.06,7.627356099,5,N
422184960,53,M,1,63,63521.6,1,1,Rent,15049,8/23/2024,Friday,Parking Lot,0,0,54,Phone,0,11,Medium,8825.093,red,21721.21238,8993.265155,2000,1246.68,7.364494755,3,N
422226432,34,M,0,91,56412.8,1,1,Own,80012,6/23/2024,Sunday,Parking Lot,0,0,43,Phone,1,8,Compact,28897.66164,blue,24368.58073,2660.04773,1000,1622.67,10.34598446,2,Y
422392320,41,M,1,73,59393.6,0,1,Own,15047,12/31/2023,Sunday,Local,0,0,14,Phone,0,7,Compact,32597.07634,blue,25520.44812,7817.878623,500,1055.6,8.915585021,1,N
422496000,40,F,1,79,58985.6,1,1,Own,80024,4/28/2023,Friday,Parking Lot,1,0,49,Phone,0,4,Large,35081.80478,white,72829.70024,8226.78106,2000,1155.97,7.592946492,6,N
422516736,31,M,1,31,54924.8,1,0,Rent,15001,4/18/2024,Thursday,Parking Lot,1,0,50,Phone,1,9,Large,17893.56318,white,16005.5335,4438.147527,1000,1726.91,7.640571389,7,Y
422537472,35,F,1,92,56864,1,1,Own,20144,6/19/2024,Wednesday,Local,0,0,0,Phone,0,6,Medium,8124.870339,black,42644.80308,5638.046404,500,1232.57,8.855750625,6,Y
422724096,33,M,1,76,55939.2,1,1,Own,20116,3/28/2023,Tuesday,Parking Lot,1,0,0,Phone,1,6,Compact,31698.4942,silver,24928.52615,3257.83008,1000,1324.78,9.37904683,2,N
422910720,38,F,1,77,58209.6,0,0,Rent,80107,6/20/2023,Tuesday,Parking Lot,0,0,42,Phone,0,6,Medium,23068.504,gray,5732.750137,7533.360367,2000,1246.68,6.424494503,3,N
423097344,29,M,0,85,53908.8,0,0,Rent,15052,5/14/2024,Tuesday,Local,0,1,98,Phone,0,5,Compact,9950.85132,black,12070.92971,5540.274549,500,1055.6,8.384861959,5,N
423221760,34,F,0,60,56420.8,0,1,Rent,15025,6/29/2023,Thursday,Local,0,0,2,Phone,1,1,Large,44396.3826,other,28023.28893,2720.976717,2000,1155.97,9.560798569,6,N
423346176,33,M,0,51,55963.2,1,1,Rent,50035,4/21/2023,Friday,Local,2,0,50,Phone,1,1,Compact,29600.4951,gray,42840.62161,4033.268344,500,1232.57,8.703235214,4,Y
423449856,32,M,0,90,55465.6,1,1,Own,15034,6/21/2023,Wednesday,Parking Lot,0,0,71,Phone,1,4,Compact,17776.5113,blue,13554.1987,7081.12895,500,1518.54,10.91241248,4,N
423512064,67,F,1,81,67276.8,1,0,Own,85074,4/17/2024,Wednesday,Local,1,0,97,Phone,1,7,Large,8473.710186,gray,25010.69878,7420.271186,2000,1246.68,7.908509705,2,N
423781632,53,F,1,12,63534.4,1,1,Own,80014,4/12/2024,Friday,Local,1,0,27,Phone,1,4,Large,34745.45971,gray,32320.32072,3169.397503,500,1354.2,9.27706811,3,Y
423843840,44,F,1,70,60555.2,1,0,Own,15054,2/9/2024,Friday,Parking Lot,2,1,83,Phone,1,7,Large,11448.61432,blue,37647.38581,3218.500062,500,1055.6,8.7535579,5,N
424196352,57,M,1,73,64704,0,0,Own,20106,6/6/2024,Thursday,Parking Lot,0,0,7,Phone,1,4,Medium,24575.76405,red,6101.417333,7059.645377,500,1232.57,8.593157665,4,Y
424258560,50,M,0,72,62585.6,1,0,Own,85012,9/21/2023,Thursday,Local,0,0,50,Phone,0,1,Compact,24209.3716,red,24987.25155,6831.168894,1000,1324.78,10.05977387,4,N
424362240,55,M,0,65,64136,0,1,Own,15025,3/25/2024,Monday,Highway,1,0,7,Phone,1,3,Medium,33445.61925,red,33271.93882,5403.793355,500,1518.54,8.255741107,1,N
424424448,63,F,1,85,66283.2,1,0,Rent,15035,11/4/2023,Saturday,Parking Lot,0,0,26,Phone,0,4,Large,27302.45645,black,20738.89294,4495.772931,2000,1239.06,10.09935878,2,Y
424465920,28,M,0,86,53324.8,0,1,Rent,85021,2/27/2024,Tuesday,Parking Lot,0,0,95,Phone,1,7,Medium,24109.44034,red,26539.74415,2607.750226,2000,1246.68,8.434716654,3,N
424548864,68,M,1,59,67500.8,1,1,Rent,80003,5/13/2023,Saturday,Parking Lot,2,0,15,Phone,1,3,Compact,25504.49078,other,12483.6023,5937.641484,1000,1622.67,8.701840573,3,Y
424611072,31,F,1,62,54963.2,1,0,Rent,20148,11/13/2024,Wednesday,Parking Lot,1,0,4,Phone,1,7,Medium,22901.65393,blue,23650.97979,7559.79049,500,1354.2,10.44194083,4,N
424652544,45,M,1,20,60894.4,0,0,Rent,85055,7/6/2024,Saturday,Local,4,0,73,Phone,1,6,Large,33495.30086,blue,12041.78641,5216.255783,500,1055.6,8.877613337,4,N
424818432,30,M,1,90,54432,1,1,Rent,50012,11/2/2023,Thursday,Local,0,0,100,Phone,1,6,Medium,8698.758375,white,15640.45548,2197.395864,500,1232.57,8.905519732,4,N
424880640,52,F,1,61,63230.4,0,1,Rent,20112,10/27/2024,Sunday,Local,0,0,81,Phone,0,3,Large,22522.60415,other,18428.65931,7963.58863,1000,1324.78,10.11076829,2,Y
424984320,42,M,1,76,59819.2,0,1,Own,15022,1/19/2023,Thursday,Local,0,1,51,Phone,0,7,Large,19485.05491,blue,31028.52694,12347.84666,2000,1246.68,8.068607555,3,Y
425523456,57,F,1,87,64667.2,0,1,Own,85008,8/31/2023,Thursday,Local,0,0,50,Phone,0,3,Medium,11935.15328,blue,19297.61384,5819.362396,500,1055.6,8.300051742,4,N
425585664,44,F,1,76,60536,1,0,Rent,80042,5/9/2023,Tuesday,Local,0,1,91,Phone,1,8,Large,36651.9884,blue,18296.54548,5754.399215,1000,999.43,8.024446313,2,Y
425647872,19,M,1,86,47110.4,1,1,Rent,85021,10/26/2023,Thursday,Parking Lot,0,0,29,Phone,1,11,Large,22601.1224,black,12978.57015,4803.061271,2000,1155.97,9.261372823,6,N
425979648,28,F,1,93,53331.2,1,0,Rent,50022,10/3/2024,Thursday,Local,0,1,95,Phone,0,6,Compact,56671.40426,other,12090.33317,4819.496191,500,1518.54,9.455246832,8,N
426000384,41,M,0,56,59424,0,1,Own,20120,9/10/2023,Sunday,Highway,0,0,36,Phone,0,4,Large,24939.6685,white,48980.10207,1756.737502,2000,1239.06,9.074522855,4,N
426083328,48,M,1,54,61947.2,1,1,Own,20104,4/24/2023,Monday,Local,0,1,37,Phone,0,6,Large,12419.91124,gray,17208.62064,5327.015669,1000,1622.67,9.940979316,5,N
426104064,49,M,1,89,62292.8,1,0,Own,15009,2/9/2023,Thursday,Parking Lot,0,0,3,Phone,1,1,Medium,20011.78061,white,32935.63867,5564.435546,500,1082.36,7.109656062,7,N
426249216,37,M,1,94,57776,0,1,Rent,85045,4/1/2023,Saturday,Parking Lot,0,1,24,Phone,0,6,Compact,16206.83917,red,19953.51546,4546.846905,1000,999.43,8.644043001,3,N
426311424,48,M,1,74,61907.2,1,1,Rent,85038,11/5/2024,Tuesday,Parking Lot,0,0,90,Phone,1,3,Compact,11930.48337,black,4748.169872,7356.937497,1000,1726.91,8.573473013,5,N
426684672,54,F,0,94,63817.6,1,1,Own,15010,11/13/2024,Wednesday,Local,0,0,69,Phone,0,5,Large,12732.68509,black,21642.01326,3477.294069,2000,1246.68,8.600214523,5,N
426705408,25,F,1,36,51502.4,1,1,Rent,20163,9/1/2023,Friday,Parking Lot,4,0,99,Phone,1,7,Compact,38699.20738,blue,10820.6916,3581.88168,1000,1622.67,9.110015059,7,N
426726144,53,M,1,55,63481.6,1,1,Rent,85027,1/14/2024,Sunday,Parking Lot,0,0,37,Phone,0,3,Medium,23406.1034,silver,13808.59264,4140.536473,500,1082.36,8.791450531,2,N
426892032,50,F,1,82,62579.2,0,0,Own,20107,8/21/2023,Monday,Local,2,0,7,Phone,0,5,Compact,5558.863383,blue,24003.87194,6494.808891,1000,999.43,11.34943299,4,N
427016448,32,M,1,87,55470.4,1,1,Rent,85053,5/22/2023,Monday,Local,0,0,67,Phone,1,4,Medium,9025.381082,white,21252.46499,4272.418516,500,1078.65,9.283582078,5,N
427140864,46,M,0,75,61286.4,1,0,Own,15028,7/24/2024,Wednesday,Local,2,0,81,Phone,1,3,Compact,42089.17177,silver,11628.76354,3856.151685,2000,1239.06,9.791572554,5,N
427244544,55,M,1,80,64116.8,1,1,Rent,50013,12/25/2023,Monday,Parking Lot,0,0,18,Phone,1,3,Medium,29662.65376,black,24803.85844,3152.875695,1000,1622.67,8.830249622,4,Y
427493376,45,F,1,85,60931.2,1,0,Rent,15012,2/12/2024,Monday,Local,3,1,90,Phone,1,4,Medium,17460.02197,red,20348.85644,1793.946737,1000,1726.91,10.52799948,3,N
427597056,34,M,1,75,56428.8,1,0,Rent,85042,2/24/2024,Saturday,Local,0,0,64,Phone,0,8,Medium,10270.86485,gray,21751.09512,6091.606138,500,1078.65,11.21713324,5,Y
427742208,36,F,1,93,57342.4,1,0,Rent,50008,3/22/2023,Wednesday,Local,0,0,0,Phone,1,5,Medium,5535.886986,blue,63930.88233,1831.948885,500,1518.54,7.552153237,9,N
427804416,57,F,0,79,64678.4,1,1,Own,20109,2/11/2024,Sunday,Parking Lot,0,0,49,Phone,0,5,Compact,14344.87749,gray,24424.38092,5596.357943,2000,1239.06,10.99406741,4,N
428053248,30,M,1,73,54417.6,0,0,Rent,15001,12/23/2024,Monday,Parking Lot,0,1,88,Phone,1,0,Compact,49859.55953,red,42503.92549,1687.4839,500,1055.6,10.49884349,4,N
428177664,24,F,1,88,50804.8,1,0,Rent,85077,3/31/2023,Friday,Parking Lot,1,0,45,Phone,1,2,Large,28308.5928,red,7626.06363,3079.553297,1000,1726.91,8.752236591,4,N
428239872,48,M,1,93,61929.6,1,1,Own,85025,1/9/2023,Monday,Highway,0,0,88,Phone,0,3,Medium,10357.71268,red,15353.21747,9318.974556,500,1078.65,8.95095868,2,Y
428281344,37,F,1,40,57768,1,1,Own,80011,9/23/2023,Saturday,Local,2,0,70,Phone,1,2,Large,45282.91884,white,19329.13724,1609.902988,1000,1324.78,8.741477321,5,N
428322816,40,F,1,82,59019.2,1,1,Rent,20144,8/17/2024,Saturday,Highway,0,0,54,Phone,1,3,Compact,19627.95164,other,45680.04113,6107.865228,2000,1239.06,9.736534098,3,N
428385024,56,F,1,71,64382.4,1,1,Own,85028,4/10/2023,Monday,Local,0,0,50,Phone,1,6,Large,16841.55647,blue,17249.69214,1832.417094,2000,1246.68,8.962842853,4,N
428405760,40,F,1,81,59000,1,1,Own,85068,12/31/2024,Tuesday,Local,0,0,38,Phone,1,11,Large,30047.07021,gray,63967.98117,4367.679341,1000,1622.67,8.849260352,3,N
428509440,41,F,1,91,59409.6,0,1,Rent,20160,10/21/2024,Monday,Local,0,0,90,Phone,1,10,Compact,10845.43323,white,22925.07146,5739.684173,500,1082.36,8.299153491,4,N
428571648,39,M,1,60,58609.6,1,1,Rent,50055,6/18/2023,Sunday,Local,0,1,72,Phone,0,5,Compact,38222.31029,other,7467.423271,3097.904658,500,1354.2,8.505273038,4,Y
428654592,36,M,1,80,57352,1,0,Own,15012,4/8/2024,Monday,Local,0,0,19,Phone,0,2,Medium,12268.42787,other,27811.03439,5163.365647,500,1055.6,8.733100399,2,N
428903424,42,M,0,42,79776,1,1,Rent,15035,9/20/2024,Friday,Local,0,0,4,Phone,1,8,Compact,17644.87856,silver,21815.7148,2634.777887,500,1232.57,9.089903041,4,N
429152256,34,F,0,50,56433.6,1,1,Own,15054,12/24/2024,Tuesday,Parking Lot,0,0,65,Phone,1,6,Compact,14171.08834,white,26651.25396,3766.937455,500,1518.54,9.689095487,3,N
429172992,38,M,1,79,58185.6,0,0,Own,85017,4/23/2024,Tuesday,Local,0,1,8,Phone,1,0,Compact,36445.75043,black,48355.42469,8712.443019,2000,1239.06,9.925324372,1,N
429546240,44,F,1,75,60572.8,1,0,Own,50040,1/23/2023,Monday,Parking Lot,1,0,81,Phone,1,1,Large,41807.08813,black,7846.056932,8318.117749,1000,1726.91,9.668626936,4,Y
429981696,37,M,1,79,57784,0,1,Rent,80106,8/11/2023,Friday,Parking Lot,0,0,51,Phone,1,2,Large,12693.70287,silver,14072.37389,2794.361757,1000,1622.67,6.461902651,5,N
430085376,53,M,0,79,63539.2,0,1,Own,80034,9/28/2024,Saturday,Highway,0,0,0,Phone,1,6,Medium,9322.060206,red,25143.96187,5207.10772,500,1055.6,10.37664085,3,Y
430230528,70,F,1,47,67990.4,1,1,Rent,85067,4/24/2023,Monday,Parking Lot,0,0,71,Phone,1,2,Medium,18008.87431,black,24695.12294,4530.270604,500,1078.65,8.650168369,5,Y
430251264,41,M,1,39,59427.2,1,1,Own,50054,5/8/2023,Monday,Parking Lot,0,0,38,Phone,0,4,Medium,16684.16954,black,16032.89566,5207.044169,1000,1324.78,8.704989602,3,N
430624512,34,M,1,94,56420.8,1,0,Own,85083,9/10/2024,Tuesday,Parking Lot,1,1,98,Phone,1,1,Medium,34245.15249,silver,13947.02328,3880.228717,1000,1622.67,8.87728329,4,N
430790400,48,M,1,66,61939.2,1,0,Own,80021,3/26/2024,Tuesday,Parking Lot,0,0,95,Phone,0,4,Medium,24658.92934,silver,19118.0058,6001.771389,500,1055.6,9.808141813,0,N
430831872,38,M,0,92,58208,1,1,Rent,15001,9/24/2024,Tuesday,Parking Lot,0,0,9,Phone,0,4,Compact,18582.71338,other,54058.24229,9109.748123,1000,999.43,7.829498867,4,N
431122176,45,M,1,69,60928,1,1,Own,15042,12/21/2023,Thursday,Local,0,1,31,Phone,0,2,Large,35369.2091,black,25201.79522,3200.764087,500,1078.65,10.65623626,2,N
431246592,50,F,1,95,62580.8,0,1,Own,50054,7/26/2024,Friday,Parking Lot,5,0,60,Phone,1,7,Large,7149.931772,black,12496.38699,5059.007316,2000,1239.06,8.864534602,3,N
431453952,47,F,1,89,61574.4,0,0,Own,20146,5/27/2023,Saturday,Parking Lot,1,0,46,Phone,1,3,Compact,41959.78506,silver,36025.22712,11016.7337,500,1082.36,6.681709487,1,N
431516160,55,F,0,57,64116.8,1,1,Rent,20165,9/4/2023,Monday,Local,0,0,7,Phone,1,2,Large,21397.19962,blue,13032.48625,3807.7749,1000,999.43,8.438719255,2,Y
431599104,41,M,0,81,59408,1,1,Own,80035,8/3/2024,Saturday,Highway,0,1,0,Phone,1,9,Large,42957.08837,other,19603.21058,4301.109398,1000,1726.91,9.110771719,4,N
431619840,61,F,0,78,65768,1,1,Own,20112,8/12/2023,Saturday,Local,2,0,99,Phone,1,4,Compact,48578.43703,other,52386.23109,4683.229926,500,1232.57,9.886378994,0,N
431661312,41,M,0,85,59425.6,1,0,Own,20109,1/12/2023,Thursday,Local,0,0,40,Phone,0,5,Large,13984.30042,blue,14365.61627,5327.816104,1000,1324.78,8.651107184,4,N
431764992,43,F,1,72,60185.6,1,0,Own,20106,3/26/2024,Tuesday,Local,1,0,88,Phone,0,3,Compact,19970.8169,blue,21833.74714,7904.600871,2000,1239.06,9.81107781,1,N
431806464,41,M,1,57,59430.4,1,1,Rent,80013,4/8/2024,Monday,Local,0,0,21,Phone,1,9,Large,25464.93705,red,26750.49387,6457.486052,2000,1246.68,8.38565664,2,N
431889408,34,M,1,55,56425.6,1,1,Rent,15037,7/28/2023,Friday,Parking Lot,0,0,92,Phone,0,3,Medium,25215.55061,gray,19334.94902,2927.83953,500,1354.2,10.50027557,5,N
432096768,43,M,1,73,60180.8,1,0,Own,50047,6/30/2024,Sunday,Highway,0,0,56,Phone,1,6,Medium,20620.15508,black,32319.19152,3635.098442,2000,1155.97,9.696082679,2,N
432532224,46,M,1,46,61267.2,1,1,Own,20152,1/21/2024,Sunday,Highway,5,0,57,Phone,1,5,Medium,20605.42333,gray,25686.20922,6148.329658,500,1354.2,9.175979953,4,N
432635904,31,F,0,60,54947.2,1,1,Rent,15047,10/24/2023,Tuesday,Local,1,0,92,Phone,1,2,Large,31293.5673,white,29399.56803,8966.96878,1000,1726.91,8.244172194,4,N
432677376,26,F,1,70,52112,1,1,Rent,15038,3/5/2024,Tuesday,Parking Lot,2,0,99,Phone,1,7,Medium,13036.69643,white,10438.51481,6289.550025,500,1232.57,8.862698589,4,N
432801792,38,F,1,67,58198.4,1,0,Own,80041,12/17/2024,Tuesday,Highway,0,0,1,Phone,1,6,Medium,14403.6231,silver,22011.94219,2555.602993,500,1518.54,8.200448554,3,N
432843264,32,M,1,27,55454.4,1,1,Own,20153,4/28/2023,Friday,Local,0,0,60,Phone,1,8,Medium,10239.44111,gray,14354.25071,6128.150932,2000,1246.68,8.210391316,7,N
433009152,56,M,1,87,64411.2,0,0,Own,20165,11/5/2024,Tuesday,Local,0,0,50,Phone,1,5,Compact,22783.42593,white,19655.23042,8552.454919,1000,1622.67,10.21642327,4,N
433071360,59,F,1,62,65268.8,1,0,Rent,50048,1/17/2023,Tuesday,Local,0,1,99,Phone,0,4,Compact,86010.22326,blue,31268.40159,3624.91623,500,1082.36,9.712427437,3,Y
433133568,43,F,1,77,60184,1,0,Own,20130,2/24/2023,Friday,Local,1,0,77,Phone,0,5,Medium,13958.85724,blue,23087.49132,3610.322871,500,1354.2,8.614082966,2,N
433216512,36,M,1,81,57344,1,0,Rent,20160,5/23/2023,Tuesday,Parking Lot,1,0,12,Phone,0,3,Medium,36508.15724,gray,27479.29034,5078.001058,500,1055.6,8.699574066,4,N
433361664,52,M,0,49,63227.2,1,0,Own,50003,10/2/2023,Monday,Local,0,1,99,Phone,1,4,Medium,13617.29432,black,25109.69865,6136.470526,2000,1155.97,10.90344987,6,Y
433444608,47,M,1,61,61622.4,1,1,Own,20160,2/18/2024,Sunday,Local,0,1,1,Phone,1,5,Medium,27660.85406,other,61298.85137,4322.907777,500,1232.57,10.51495847,4,N
433714176,33,F,1,89,55931.2,1,0,Rent,20110,6/23/2024,Sunday,Local,1,1,89,Phone,1,2,Medium,27785.16867,gray,33415.93977,6083.178917,500,1354.2,7.91347385,4,N
434004480,71,M,1,83,68206.4,0,1,Own,85017,4/11/2023,Tuesday,Highway,2,0,54,Phone,1,5,Medium,44595.73795,black,26710.04315,4862.153385,1000,1726.91,7.757897662,6,Y
434066688,37,M,0,93,57795.2,0,1,Rent,50041,9/28/2024,Saturday,Parking Lot,0,0,50,Phone,1,3,Large,14053.69745,silver,14386.99262,5268.688777,500,1078.65,8.989911197,5,Y
434336256,31,M,0,51,64953.6,1,1,Rent,15044,8/28/2023,Monday,Local,1,1,22,Phone,1,5,Medium,14186.76106,black,11428.35003,5010.974837,2000,1246.68,9.330392435,9,N
434356992,49,F,1,78,62272,0,1,Own,50054,3/26/2024,Tuesday,Parking Lot,1,0,3,Phone,1,2,Large,25808.7823,black,22133.43862,3507.928794,1000,1622.67,10.19578538,4,Y
434419200,40,M,1,39,59009.6,1,0,Rent,80105,3/8/2024,Friday,Local,1,0,91,Phone,1,5,Large,19465.46923,gray,15310.67143,4882.373723,500,1055.6,9.09144396,5,N
434585088,43,F,1,77,60185.6,1,0,Rent,85016,4/5/2023,Wednesday,Highway,0,1,1,Phone,1,3,Large,40498.76326,white,33914.4121,6307.019138,500,1078.65,9.020105734,3,N
434771712,61,F,1,82,65740.8,0,1,Own,15001,9/8/2024,Sunday,Local,4,0,7,Phone,1,2,Medium,21011.18789,red,19259.97002,7463.073309,2000,1239.06,8.707676571,6,Y
435124224,44,M,1,87,60548.8,0,0,Own,15010,6/11/2023,Sunday,Local,0,1,90,Phone,0,2,Compact,5688.088984,white,26193.78386,3759.289847,500,1055.6,9.913796297,4,Y
435269376,32,F,1,94,55472,1,0,Own,50021,4/9/2023,Sunday,Parking Lot,1,0,0,Phone,0,9,Compact,41866.65554,red,27722.48936,*,2000,1155.97,8.633342703,4,N
435393792,52,M,1,79,82908.8,0,0,Rent,85065,4/24/2024,Wednesday,Highway,0,0,0,Phone,0,10,Compact,32420.32684,red,17742.53405,4657.872289,500,1078.65,8.464118061,8,N
435435264,39,M,0,81,58617.6,1,1,Rent,50049,5/31/2024,Friday,Highway,1,0,88,Phone,0,9,Large,35553.57224,black,13345.11562,2574.879196,500,1518.54,9.26029307,6,N
435912192,52,F,1,82,63222.4,0,1,Rent,50050,3/23/2024,Saturday,Local,0,0,1,Phone,1,9,Compact,12586.73546,black,19989.40251,6740.290913,1000,1726.91,9.008779428,3,N
435974400,31,F,0,59,54934.4,1,1,Own,85063,9/30/2024,Monday,Parking Lot,0,0,75,Phone,1,3,Large,25296.2378,blue,39494.02621,5638.81104,500,1078.65,10.34116995,3,Y
436243968,48,F,1,66,61953.6,1,1,Own,15001,8/31/2024,Saturday,Local,0,0,21,Phone,1,4,Compact,11149.60503,other,25547.4591,5119.291056,2000,1246.68,6.753639115,3,N
436472064,44,F,1,76,60539.2,1,0,Rent,15010,12/31/2024,Tuesday,Local,2,1,0,Phone,1,4,Large,34691.10639,white,17256.3306,4176.767845,500,1055.6,8.5082974,4,N
436617216,29,F,0,78,53843.2,1,0,Rent,15012,6/4/2024,Tuesday,Local,1,0,99,Phone,0,7,Medium,38030.05011,blue,10691.45481,8757.763291,1000,1726.91,9.17680005,2,Y
436803840,51,M,1,41,62889.6,0,0,Rent,85070,7/20/2024,Saturday,Local,0,0,3,Phone,0,5,Medium,15059.268,blue,19553.58813,5040.468948,500,1078.65,8.636485842,2,N
437239296,39,M,1,49,58620.8,0,1,Own,20119,1/24/2024,Wednesday,Parking Lot,0,0,96,Phone,0,2,Compact,42016.09027,black,11122.51964,3258.046594,1000,1622.67,8.704429104,6,N
